 ,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1090,600233,圆通速递,0.1,28.07,,3.35,,27928.82,2090.16,,04-28
1091,601107,四川成渝,0.09,-18.39,,2.07,,27841.62,-18.32,,04-28
1092,600644,乐山电力,0.06,-6.78,,2.39,,2952.78,-7.8,,04-28
1093,603616,韩建河山,0.0,-102.49,,0.11,,92.16,-105.05,,04-28
1094,600682,南京新百,-0.06,-71.43,,-1.11,,-6040.7,-65.83,,04-28
1095,601368,绿城水务,0.09,-1.32,,2.34,,6620.25,-1.32,,04-28
1096,603716,塞力斯,0.29,0.0,,1.72,,1463.08,32.86,,04-28
1097,600326,西藏天路,0.06,1542.11,,1.32,,4155.88,1522.37,,04-28
1098,601677,明泰铝业,0.15,36.36,,1.89,,7327.34,44.57,,04-28
1099,002734,利民股份,0.31,40.91,,3.14,,5071.72,74.25,,04-28
1100,600366,宁波韵升,0.15,-87.92,,1.77,,8038.75,-87.27,,04-28
1101,601898,中煤能源,0.09,-617.65,,1.35,,117096.7,-624.9,,04-28
1102,600008,首创股份,0.02,-45.23,,1.16,,10491.33,9.35,,04-28
1103,600766,园城黄金,0.01,0.0,,2.46,,130.49,0.5,,04-28
1104,002458,益生股份,0.01,-96.3,,0.23,,339.84,-95.99,,04-28
1105,000766,通化金马,0.06,17.3,,1.42,,5964.29,17.4,,04-28
1106,600790,轻纺城,0.09,12.5,,1.88,,9076.51,13.12,,04-28
1107,002158,汉钟精机,0.05,-43.21,,1.26,,2463.52,2.29,,04-28
1108,600059,古越龙山,0.08,0.0,,1.61,,6329.27,2.38,,04-28
1109,603998,方盛制药,0.04,-63.64,,1.9,,1781.97,12.89,,04-28
1110,600435,北方导航,0.01,-50.0,,0.34,,712.32,-16.88,,04-28
1111,002809,红墙股份,0.22,1.33,,1.97,,1762.87,35.11,,04-28
1112,600076,康欣新材,0.11,0.0,,3.73,,11110.77,0.47,,04-28
1113,600824,益民集团,0.05,9.09,,2.43,,5042.35,7.62,,04-28
1114,000839,中信国安,0.01,-74.95,,0.83,,5455.73,-37.31,,04-28
1115,600111,北方稀土,0.02,900.0,,0.89,,7446.02,1018.7,,04-28
1116,600861,北京城乡,0.1,16.55,,1.39,,3301.56,16.53,,04-28
1117,603167,渤海轮渡,0.31,19.23,,4.88,,14973.26,18.82,,04-28
1118,600128,弘业股份,-0.01,-162.05,,-0.21,,-297.68,-161.72,,04-28
1119,600522,中天科技,0.15,-49.4,,3.68,,44537.98,41.23,,04-28
1120,603208,江山欧派,0.29,61.11,,3.22,,1938.59,76.39,,04-28
1121,600540,*ST新赛,0.01,-155.0,,0.6,,361.7,-154.94,,04-28
1122,300012,华测检测,0.0,-121.9,,0.16,,382.34,-147.48,,04-28
1123,600894,广日股份,0.11,-12.42,,1.4,,9700.94,-12.45,,04-28
1124,600561,江西长运,-0.03,-141.67,,-0.43,,-604.41,-144.38,,04-28
1125,002271,东方雨虹,0.09,28.57,,1.57,,7875.86,40.81,,04-28
1126,002592,八菱科技,0.14,27.27,,1.88,,3928.62,30.66,,04-28
1127,600981,汇鸿集团,0.07,75.0,,1.92,,15370.87,89.09,,04-28
1128,002608,江苏国信,0.11,-155.0,,2.39,,37383.81,-586.62,,04-28
1129,000531,穗恒运A,0.13,-19.14,,2.19,,8679.23,-19.14,,04-28
1130,000979,中弘股份,0.0,-11.76,,0.09,,895.62,16.3,,04-28
1131,002303,美盈森,0.03,34.78,,1.3,,5261.82,45.24,,04-28
1132,002624,完美世界,0.25,525.0,,4.4,,32545.48,1513.83,,04-28
1133,001696,宗申动力,0.07,-13.25,,2.19,,7793.5,-13.24,,04-28
1134,002319,乐通股份,-0.02,-130.77,,0.85,,-405.74,-131.3,,04-28
1135,002640,跨境通,0.11,-21.43,,3.72,,15937.88,82.05,,04-28
1136,600258,首旅酒店,0.05,68.42,,0.52,,3481.06,395.55,,04-28
1137,603630,拉芳家化,0.26,13.04,,3.97,,3406.33,14.36,,04-28
1138,600277,亿利洁能,0.03,131.01,5.06,0.01,0.46,7512.79,178.2,,04-28
1139,002672,东江环保,0.12,20.0,,3.09,,10397.56,22.86,,04-28
1140,603878,武进不锈,0.04,-300.0,,0.45,,874.89,-448.8,,04-28
1141,000720,新能泰山,-0.05,-308.73,,-5.31,,-4539.11,-308.32,,04-28
1142,603908,牧高笛,0.44,15.79,,6.12,,2439.37,27.78,,04-28
1143,600387,海越股份,0.07,-163.64,,2.28,,2729.35,-161.55,,04-28
1144,002772,众兴菌业,0.14,-51.08,,2.19,,5023.71,-41.79,,04-28
1145,002789,建艺集团,0.35,12.9,,2.58,,2802.82,33.18,,04-28
1146,000776,广发证券,0.28,16.67,,2.67,,213852.68,18.44,,04-28
1147,600057,象屿股份,0.12,71.43,,2.04,,13802.38,77.86,,04-28
1148,002807,江阴银行,0.1,-12.86,,1.99,,17473.3,-1.16,,04-28
1149,600074,保千里,0.07,16.67,,3.81,,17007.73,23.73,,04-28
1150,600091,ST明科,0.04,-200.0,,1.96,,1762.0,-192.48,,04-28
1151,000034,神州数码,0.13,-1103.08,,3.17,,8526.2,-1540.48,,04-28
1152,600483,福能股份,0.13,30.0,,1.98,,19952.07,35.94,,04-28
1153,600839,四川长虹,0.01,-84.83,,0.26,,3297.63,-84.75,,04-28
1154,600502,安徽水利,0.05,-50.0,,1.41,,4065.64,-11.81,,04-28
1155,000875,吉电股份,0.03,-63.22,,0.9,,6870.71,-45.94,,04-28
1156,002542,中化岩土,0.02,-33.33,,1.17,,3846.72,10.13,,04-28
1157,000895,双汇发展,0.27,-18.16,,6.0,,87861.66,-18.2,,04-28
1158,002558,巨人网络,0.2,-176.92,,4.39,,33898.72,-2067.71,,04-28
1159,000402,金融街,0.18,-30.77,,1.92,,53839.81,-30.97,,04-28
1160,000915,山大华特,0.48,84.62,,6.52,,8653.11,85.7,,04-28
1161,600892,大晟文化,0.05,-64.29,,0.46,,767.25,-60.21,,04-28
1162,300332,天壕环境,0.0,-94.67,,0.09,,282.13,-87.03,,04-28
1163,600577,精达股份,0.03,65.0,,2.2,,6481.74,44.39,,04-28
1164,600979,广安爱众,0.05,68.73,,1.41,,4657.71,123.28,,04-28
1165,600200,江苏吴中,0.04,-350.0,,0.85,,2521.11,-365.45,,04-28
1166,000529,广弘控股,0.04,33.33,,1.89,,2311.41,19.39,,04-28
1167,600219,南山铝业,0.03,0.0,,0.9,,28652.74,292.04,,04-28
1168,002622,融钰集团,0.01,-28.0,,0.51,,601.49,71.48,,04-28
1169,600611,大众交通,0.08,32.2,,1.99,,18518.35,100.18,,04-28
1170,000998,隆平高科,0.18,37.57,,4.02,,23137.28,47.79,,04-28
1171,600629,华建集团,0.13,84.32,,4.68,,4811.06,84.19,,04-28
1172,600648,外高桥,0.08,166.67,,0.98,,9237.01,205.02,,04-28
1173,600275,*ST昌鱼,-0.01,31.73,,-5.01,,-699.47,31.56,,04-28
1174,600292,远达环保,0.03,-62.5,,0.46,,2254.44,-63.2,,04-28
1175,002381,双箭股份,0.02,-50.0,,0.58,,947.15,-37.9,,04-28
1176,002076,雪莱特,0.02,48.59,,0.76,,773.16,47.94,,04-28
1177,603788,宁波高发,0.43,53.57,,7.03,,6043.62,56.17,,04-28
1178,002418,康盛股份,0.02,-75.0,,0.83,,1721.75,-26.39,,04-28
1179,600356,恒丰纸业,0.09,12.5,,1.36,,2744.0,11.62,,04-28
1180,002760,凤形股份,-0.04,-136.36,,-0.69,,-390.99,-141.75,,04-28
1181,000726,鲁泰A,0.17,6.25,,2.25,,15799.47,5.14,,04-28
1182,601929,吉视传媒,0.02,-39.58,,0.99,,6299.56,-39.76,,04-28
1183,600392,盛和资源,0.03,-296.27,,1.5,,3221.75,-312.21,,04-28
1184,002777,久远银海,0.09,28.57,,1.49,,687.97,24.23,,04-28
1185,002145,中核钛白,0.07,-177.78,,4.42,,11834.6,-353.77,,04-28
1186,600793,宜宾纸业,-0.47,304.06,,-172.51,,-4931.01,303.92,,04-28
1187,002161,远望谷,-0.02,-1145.0,,-0.96,,-1542.82,-1101.23,,04-28
1188,000002,万科A,0.06,-16.0,,0.61,,69541.16,-16.54,,04-28
1189,600810,神马股份,0.1,323.89,,1.86,,4630.65,323.08,,04-28
1190,002177,御银股份,0.02,-50.0,,1.02,,1726.13,-48.83,,04-28
1191,600827,百联股份,0.2,-16.67,,2.16,,36052.06,-11.24,,04-28
1192,000039,中集集团,0.16,25.79,,1.76,,50968.1,24.18,,04-28
1193,000851,高鸿股份,-0.01,-73.12,,-0.14,,-431.96,-71.17,,04-28
1194,600508,上海能源,0.23,2200.0,,1.93,,16608.48,4382.0,,04-28
1195,000881,中广核技,0.04,,,0.74,,3786.33,38057.43,,04-28
1196,600526,菲达环保,0.03,-25.0,,0.63,,1608.66,-18.1,,04-28
1197,603223,恒通股份,0.13,30.0,,2.5,,1605.19,37.88,,04-28
1198,600152,维科精华,-0.04,13.95,,-2.38,,-1295.22,14.13,,04-28
1199,000409,山东地矿,-0.06,-700.0,,-3.15,,-2897.29,-626.29,,04-28
1200,600728,佳都科技,0.01,-203.85,,0.45,,1276.99,-212.86,,04-28
1201,600361,华联综超,0.0,-106.86,,0.12,,322.66,-106.65,,04-28
1202,002747,埃斯顿,0.05,25.0,,0.92,,1338.13,162.1,,04-28
1203,000712,锦龙股份,0.08,0.0,,1.97,,7296.72,-3.09,,04-28
1204,600744,华银电力,-0.1,-1100.0,,-4.56,,-18175.9,-997.48,,04-28
1205,002765,蓝黛传动,0.13,0.0,,2.52,,2740.04,-1.9,,04-28
1206,000759,中百集团,0.16,2707.02,,3.55,,10743.93,2674.05,,04-28
1207,600779,水井坊,0.19,17.65,,6.08,,9215.4,17.68,,04-28
1208,603986,兆易创新,0.69,45.65,,5.29,,6948.9,94.2,,04-28
1209,002165,红宝丽,0.03,-50.0,,1.21,,1901.73,-38.74,,04-28
1210,600815,*ST厦工,0.02,-127.71,,5.13,,2030.02,-127.66,,04-28
1211,002833,弘亚数控,0.4,90.48,,7.33,,5374.95,153.22,,04-28
1212,000828,东莞控股,0.21,14.68,,4.09,,21361.15,14.67,,04-28
1213,600831,广电网络,0.06,-32.58,,1.29,,3646.03,-27.07,,04-28
1214,002213,特尔佳,-0.01,-150.0,,-0.44,,-157.19,-149.36,,04-28
1215,600512,腾达建设,0.02,1900.0,,0.76,,3544.93,6509.88,,04-28
1216,002229,鸿博股份,-0.04,2.33,,-0.71,,-1171.78,14.71,,04-28
1217,002551,尚荣医疗,0.12,9.09,,2.97,,5312.32,12.9,,04-28
1218,600530,交大昂立,0.04,-56.57,,2.02,,3368.75,9.3,,04-28
1219,600885,宏发股份,0.31,24.0,,4.76,,16575.45,23.57,,04-28
1220,603228,景旺电子,0.37,27.59,,5.15,,15114.16,46.41,,04-28
1221,600157,永泰能源,0.01,91.11,,0.45,,10669.05,111.36,,04-28
1222,002567,唐人神,0.11,126.09,,2.06,,5534.24,132.47,,04-28
1223,600550,保变电气,0.02,100.0,,5.42,,2328.4,76.71,,04-28
1224,000925,众合科技,-0.05,-18.03,,-1.42,,-1572.48,-19.84,,04-28
1225,603311,金海环境,0.11,22.22,,3.38,,2271.09,15.31,,04-28
1226,600575,皖江物流,0.03,0.0,,1.55,,12361.57,61.2,,04-28
1227,600977,中国电影,0.15,-25.6,,2.91,,28821.57,-0.4,,04-28
1228,603337,杰克股份,0.39,14.71,,5.49,,8138.09,53.46,,04-28
1229,002604,龙力生物,0.06,200.0,,1.1,,3387.25,169.77,,04-28
1230,600592,龙溪股份,0.02,206.76,,0.48,,905.47,205.34,,04-28
1231,000975,银泰资源,0.02,-8.38,,0.5,,1889.32,-8.59,,04-28
1232,600996,贵广网络,0.05,-75.0,,1.31,,5205.43,-68.56,,04-28
1233,600217,中再资环,0.03,13900.0,,3.58,,3755.82,16381.65,,04-28
1234,603519,立霸股份,0.13,-43.48,,3.02,,2108.06,15.29,,04-28
1235,002636,金安国纪,0.21,280.0,,8.42,,15228.98,280.67,,04-28
1236,601111,中国国航,0.11,-45.0,,2.03,,146640.0,-39.79,,04-28
1237,600252,中恒集团,0.04,0.0,,2.72,,14576.41,4.59,,04-28
1238,002668,奥马电器,0.26,4.0,,1.83,,4819.59,15.27,,04-28
1239,601229,上海银行,0.65,-2.99,19.96,3.29,,387441.9,6.55,,04-28
1240,600290,华仪电气,0.0,-90.4,,0.04,,145.79,-90.3,,04-28
1241,601369,陕鼓动力,0.03,-50.0,,0.94,,5708.99,-43.96,,04-28
1242,002379,宏创控股,0.03,-683.72,,1.91,,2322.99,-676.65,,04-28
1243,603779,威龙股份,0.08,14.29,,1.94,,1535.59,36.93,,04-28
1244,600327,大东方,0.18,6.02,,3.39,,9998.19,15.56,,04-28
1245,600717,天津港,0.17,0.0,,1.79,,27682.59,-2.47,,04-28
1246,600348,阳泉煤业,0.18,3500.0,,2.66,,42462.71,3805.06,,04-28
1247,000698,沈阳化工,0.1,-4.72,,1.94,,8270.95,-4.58,,04-28
1248,601808,中海油服,-0.11,-42.11,,-1.6,,-54477.59,-41.21,,04-28
1249,002752,昇兴股份,0.08,-42.86,,3.06,,5001.73,-13.02,,04-28
1250,600749,西藏旅游,-0.14,-9.34,,-4.99,,-2625.51,-9.36,,04-28
1251,600009,上海机场,0.41,24.24,,3.49,,79142.35,23.46,,04-28
1252,600028,中国石化,0.14,168.63,,2.31,,1663300.0,168.92,,04-28
1253,600403,*ST大有,0.06,-132.03,,2.26,,15135.97,-132.04,,04-28
1254,603008,喜临门,0.11,22.22,,1.77,,4316.56,51.85,,04-28
1255,600428,中远海特,0.01,900.0,,0.12,,1105.72,1103.91,,04-28
1256,000793,华闻传媒,0.01,-85.36,,0.26,,2514.02,-85.64,,04-28
1257,600803,新奥股份,0.19,280.0,,3.95,,18270.72,301.52,,04-28
1258,002170,芭田股份,0.01,-69.76,,0.27,,549.72,-69.45,,04-28
1259,000012,南玻A,0.08,-20.0,,2.15,,17013.09,-16.94,,04-28
1260,600820,隧道股份,0.11,10.0,,1.97,,35363.24,10.42,,04-28
1261,000031,中粮地产,0.08,-27.27,,2.4,,14274.41,-25.06,,04-28
1262,002839,张家港行,0.12,0.0,4.52,2.58,,20372.93,6.12,,04-28
1263,600837,海通证券,0.19,26.67,,2.01,,224016.45,27.7,,04-28
1264,002202,金风科技,0.06,-55.98,,0.81,,18063.66,-51.25,,04-28
1265,600107,美尔雅,,,,-0.91,,-492.29,10.01,,04-28
1266,603159,上海亚虹,0.08,-27.27,,2.18,,846.67,4.3,,04-28
1267,600518,康美药业,0.22,-3.56,,4.0,,106776.26,7.96,,04-28
1268,000892,欢瑞世纪,-0.03,-6000.0,,-1.08,,-2895.84,-13981.99,,04-28
1269,002556,辉隆股份,0.06,0.0,,1.87,,4158.21,55.42,,04-28
1270,000400,许继电气,0.05,38.48,,0.7,,4967.33,38.49,,04-28
1271,600536,中国软件,-0.18,100.0,,-4.39,,-8872.19,102.04,,04-28
1272,600557,康缘药业,0.14,-12.5,,2.73,,8684.43,5.44,,04-28
1273,000930,中粮生化,0.08,-337.5,,4.6,,7351.09,-337.31,,04-28
1274,600939,重庆建工,0.02,,,0.93,,4001.41,-0.49,,04-28
1275,000936,华西股份,0.02,100.0,,0.38,,1881.1,156.45,,04-28
1276,000513,丽珠集团,0.66,10.0,,4.14,,27501.11,19.51,,04-28
1277,600982,宁波热电,0.05,183.04,,1.48,,3615.69,183.39,,04-28
1278,601001,大同煤业,0.01,-96.15,,0.36,,1815.97,-95.86,,04-28
1279,002304,洋河股份,1.82,11.66,,10.0,,274295.7,11.68,,04-28
1280,600614,鹏起科技,0.05,64.29,,1.72,,8016.99,63.41,,04-28
1281,001896,豫能控股,-0.11,-211.07,,-2.13,,-11888.0,-239.84,,04-28
1282,601028,玉龙股份,0.0,-96.67,,0.05,,94.43,-96.54,,04-28
1283,603555,贵人鸟,0.13,-0.9,,2.95,,8336.58,1.49,,04-28
1284,000570,苏常柴A,0.06,50.0,,1.48,,3499.15,44.1,,04-28
1285,601126,四方股份,-0.02,-293.44,,-0.5,,-1915.42,-292.51,,04-28
1286,000595,*ST宝实,0.01,-158.33,,0.78,,516.08,-219.82,,04-28
1287,002031,巨轮智能,0.01,-73.0,,0.4,,1184.11,-12.52,,04-28
1288,603686,龙马环卫,0.24,27.22,,5.24,,6446.66,29.89,,04-28
1289,600688,上海石化,0.18,68.87,,7.61,,192885.2,68.42,,04-28
1290,002063,远光软件,0.01,1.03,,0.33,,592.28,2.9,,04-28
1291,002384,东山精密,0.03,50.0,,0.78,,2146.32,17.25,,04-28
1292,000665,湖北广电,0.14,-12.5,,1.62,,9123.48,-10.09,,04-28
1293,600705,中航资本,0.06,-50.0,,2.33,,53159.09,-3.16,,04-28
1294,601608,中信重工,-0.0,-141.67,,-0.03,,-231.58,-144.77,,04-28
1295,002095,生意宝,0.03,50.0,,0.79,,649.92,9.33,,04-28
1296,601717,郑煤机,0.04,300.0,,0.71,,7419.34,279.95,,04-28
1297,600354,敦煌种业,0.52,-558.53,,-4.87,,27370.35,-558.53,,04-28
1298,002740,爱迪尔,0.03,-66.67,,0.78,,1166.82,28.44,,04-28
1299,600738,兰州民百,0.05,-27.69,3.42,1.37,-0.29,1719.4,-28.0,,04-28
1300,300191,潜能恒信,-0.03,-290.73,,-0.79,,-922.68,-290.43,,04-28
1301,600372,中航电子,-0.01,-133.33,,-0.43,,-2607.82,-151.94,,04-28
1302,002758,华通医药,0.07,-55.76,,1.81,,1016.01,10.04,,04-28
1303,603918,金桥信息,-0.02,-64.97,,-0.78,,-374.6,-29.99,,04-28
1304,600390,五矿资本,0.16,69.49,,1.78,,43552.53,922.65,,04-28
1305,600035,楚天高速,0.11,22.22,,3.56,,17318.35,26.89,,04-28
1306,600410,华胜天成,-0.01,-195.29,,-0.19,,-887.53,-263.03,,04-28
1307,603015,弘讯科技,0.05,-28.57,,1.95,,2196.23,51.8,,04-28
1308,002810,山东赫达,0.16,3.77,,2.43,,1550.0,38.5,,04-28
1309,603078,江化微,0.26,5.5,,3.06,,1165.97,5.5,,04-28
1310,002512,达华智能,-0.02,-472.22,,-0.8,,-2203.29,-474.14,,04-28
1311,600487,亨通光电,0.22,141.84,,4.62,,27769.2,141.94,,04-28
1312,000848,承德露露,0.2,-38.08,,11.1,,19696.93,-19.01,,04-28
1313,002529,海源机械,0.04,-199.74,,0.63,,986.99,-229.58,,04-28
1314,002545,东方铁塔,0.02,-26.82,,0.31,,2125.76,23.74,,04-28
1315,600523,贵航股份,0.11,83.33,,1.56,,3294.32,86.45,,04-28
1316,600879,航天电子,0.07,115.15,,0.96,,9062.42,160.59,,04-28
1317,000918,嘉凯城,-0.2,53.85,,-12.5,,-36211.48,50.38,,04-28
1318,000557,西部创业,0.01,-144.44,,0.31,,1226.8,-151.54,,04-28
1319,601098,中南传媒,0.2,11.11,,2.73,,35244.44,7.04,,04-28
1320,002325,洪涛股份,0.04,-50.0,,1.44,,5032.38,-38.65,,04-28
1321,600246,万通地产,0.04,843.59,,1.14,,7558.04,1502.7,,04-28
1322,000581,威孚高科,0.64,60.0,,4.88,,64564.54,59.23,,04-28
1323,002662,京威股份,0.1,25.0,,1.55,,7442.15,21.62,,04-28
1324,600657,信达地产,-0.09,-10.0,,-1.49,,-13340.0,-10.32,,04-28
1325,603656,泰禾光电,0.22,4.76,,3.18,,1239.65,2.38,,04-28
1326,600283,钱江水利,0.02,100.0,,0.31,,539.65,57.31,,04-28
1327,603698,航天工程,0.08,700.0,,1.35,,3179.2,720.29,,04-28
1328,000639,西王食品,0.15,25.0,,3.47,,6777.43,25.31,,04-28
1329,002068,黑猫股份,0.09,-181.82,,2.55,,5260.39,-181.25,,04-28
1330,600320,振华重工,0.02,100.0,,0.43,,6636.79,23.69,,04-28
1331,002712,思美传媒,0.19,-29.08,,3.46,,5321.05,124.99,,04-28
1332,002084,海鸥卫浴,0.04,109.88,,1.38,,1646.8,110.41,,04-28
1333,601633,长城汽车,0.21,-18.42,,4.05,,195468.82,-18.42,,04-28
1334,002746,仙坛股份,0.09,-30.77,,0.76,,1576.45,-22.44,,04-28
1335,600021,上海电力,0.03,-78.05,,0.71,,7322.74,-78.04,,04-28
1336,000758,中色股份,0.05,-30.17,,1.76,,9126.25,39.72,,04-28
1337,002164,宁波东力,0.01,-280.0,,0.38,,410.64,-297.13,,04-28
1338,000806,银河生物,-0.01,4.35,,-0.65,,-1317.97,4.6,,04-28
1339,600814,杭州解百,0.06,-25.0,,1.92,,4307.4,-28.44,,04-28
1340,600082,海泰发展,-0.02,-17.39,,-0.96,,-1596.98,-17.43,,04-28
1341,000025,特力A,0.02,-27.05,,0.5,,449.5,-27.06,,04-28
1342,600475,华光股份,0.27,159.79,,4.71,,14580.83,451.75,,04-28
1343,000858,五粮液,0.95,23.79,,7.35,,359311.24,23.77,,04-28
1344,000885,同力水泥,0.0,-100.56,,0.01,,21.93,-100.51,,04-28
1345,600135,乐凯胶片,0.07,85.23,,1.6,,2667.65,85.18,,04-28
1346,300640,德艺文创,0.17,36.61,,8.57,,1034.26,36.57,,04-28
1347,002566,益盛药业,0.06,38.5,,1.01,,1832.31,26.49,,04-28
1348,002261,拓维信息,0.06,0.0,,1.83,,6971.69,2.06,,04-28
1349,600197,伊力特,0.25,26.78,,5.62,,11125.9,26.76,,04-28
1350,600590,泰豪科技,0.04,37.04,,0.64,,2445.65,38.91,,04-28
1351,000544,中原环保,0.09,800.0,,1.09,,5687.96,1626.02,,04-28
1352,601012,隆基股份,0.22,46.67,,4.26,,43957.49,65.04,,04-28
1353,600233,圆通速递,0.1,28.07,,3.35,,27928.82,2090.16,,04-28
1354,601107,四川成渝,0.09,-18.39,,2.07,,27841.62,-18.32,,04-28
1355,600644,乐山电力,0.06,-6.78,,2.39,,2952.78,-7.8,,04-28
1356,603616,韩建河山,0.0,-102.49,,0.11,,92.16,-105.05,,04-28
1357,600682,南京新百,-0.06,-71.43,,-1.11,,-6040.7,-65.83,,04-28
1358,601368,绿城水务,0.09,-1.32,,2.34,,6620.25,-1.32,,04-28
1359,603716,塞力斯,0.29,0.0,,1.72,,1463.08,32.86,,04-28
1360,600326,西藏天路,0.06,1542.11,,1.32,,4155.88,1522.37,,04-28
1361,601677,明泰铝业,0.15,36.36,,1.89,,7327.34,44.57,,04-28
1362,002734,利民股份,0.31,40.91,,3.14,,5071.72,74.25,,04-28
1363,600366,宁波韵升,0.15,-87.92,,1.77,,8038.75,-87.27,,04-28
1364,601898,中煤能源,0.09,-617.65,,1.35,,117096.7,-624.9,,04-28
1365,600008,首创股份,0.02,-45.23,,1.16,,10491.33,9.35,,04-28
1366,600766,园城黄金,0.01,0.0,,2.46,,130.49,0.5,,04-28
1367,002458,益生股份,0.01,-96.3,,0.23,,339.84,-95.99,,04-28
1368,000766,通化金马,0.06,17.3,,1.42,,5964.29,17.4,,04-28
1369,603007,花王股份,0.22,340.0,,3.38,,2868.98,486.63,,04-28
1370,600054,黄山旅游,0.06,-46.12,,1.13,,4673.47,-19.14,,04-28
1371,002474,榕基软件,0.02,64.15,,0.77,,1085.65,64.26,,04-28
1372,603990,麦迪科技,-0.04,33.33,,-0.8,,-316.5,77.0,,04-28
1373,600426,华鲁恒升,0.25,9.09,,3.77,,31382.72,41.61,,04-28
1374,002169,智光电气,0.03,-17.34,,0.39,,1053.27,3.14,,04-28
1375,600458,时代新材,0.03,-62.5,,0.42,,2083.02,-69.47,,04-28
1376,600819,耀皮玻璃,0.01,40.0,,0.21,,629.29,40.36,,04-28
1377,600088,中视传媒,0.08,-385.19,,2.48,,2557.28,-381.4,,04-28
1378,000030,富奥股份,0.17,41.67,,4.18,,22106.49,41.06,,04-28
1379,600836,界龙实业,-0.01,-214.29,,-0.62,,-531.79,-342.19,,04-28
1380,002201,九鼎新材,0.01,0.0,,0.23,,199.62,8.29,,04-28
1381,600856,中天能源,0.12,50.0,,5.66,,13836.22,187.36,,04-28
1382,002217,合力泰,0.13,161.57,,2.28,,20700.41,192.61,,04-28
1383,600122,宏图高科,0.09,94.51,,1.28,,10213.61,95.23,,04-28
1384,002539,云图控股,0.07,40.0,,2.34,,7187.32,40.45,,04-28
1385,600517,置信电气,0.03,-50.0,,1.19,,4199.54,-45.55,,04-28
1386,000338,潍柴动力,0.3,172.73,,3.65,,117993.41,166.61,,04-28
1387,600556,ST慧球,-0.0,-27.27,,-2.6,,-190.89,-26.57,,04-28
1388,603309,维力医疗,0.07,0.0,,1.72,,1485.3,5.1,,04-28
1389,600976,健民集团,0.12,-20.0,,1.73,,1770.1,-23.29,,04-28
1390,300367,东方网力,0.06,51.6,,1.57,,5228.77,59.71,,04-27
1391,300061,康旗股份,0.1,150.0,,1.67,,5432.26,504.42,,04-27
1392,000550,江铃汽车,0.26,-45.83,,1.83,,22860.77,-44.72,,04-27
1393,300077,国民技术,0.04,-20.0,,0.73,,2158.22,-17.39,,04-27
1394,300416,苏试试验,-0.01,-0.0,,-0.3,,-147.47,306.24,,04-27
1395,002335,科华恒盛,0.1,0.0,,0.88,,2703.69,17.43,,04-27
1396,002656,摩登大道,0.24,-580.0,,5.46,,9726.22,-1017.54,,04-27
1397,002351,漫步者,0.06,-30.29,,2.06,,3636.86,39.29,,04-27
1398,300125,易世达,-0.11,-0.0,,-1.21,,-1242.39,0.02,,04-27
1399,300141,和顺电气,0.02,100.0,,0.61,,414.94,564.38,,04-27
1400,002705,新宝股份,0.11,14.54,,2.37,,6386.57,48.95,,04-27
1401,300157,恒泰艾普,-0.01,-50.0,,-0.15,,-571.16,-47.67,,04-27
1402,002078,太阳纸业,0.17,183.33,,5.38,,44007.32,210.22,,04-27
1403,002723,金莱特,0.02,-49.71,,0.51,,329.19,-49.57,,04-27
1404,601700,风范股份,0.05,25.0,,1.77,,5432.01,25.75,,04-27
1405,300190,维尔利,0.08,33.33,,1.19,,3335.77,65.73,,04-27
1406,601858,中国科传,0.02,-200.0,,0.82,,1690.04,-241.65,,04-27
1407,300206,理邦仪器,0.04,45.33,,2.1,,2548.42,322.53,,04-27
1408,300531,优博讯,0.19,-24.0,,2.66,,1509.49,1.17,,04-27
1409,002774,快意电梯,0.07,75.06,,3.77,,1762.94,74.9,,04-27
1410,601992,金隅股份,0.04,33.33,,0.99,,44058.83,192.42,,04-27
1411,603012,创力集团,0.04,-50.0,,1.15,,2788.7,5.68,,04-27
1412,300582,英飞特,0.06,-70.0,,0.83,,756.56,-60.84,,04-27
1413,002206,海利得,0.16,6.67,,2.81,,7921.44,15.52,,04-27
1414,002528,英飞拓,-0.02,-64.17,,-0.86,,-2045.95,-47.45,,04-27
1415,600505,西昌电力,0.03,103.6,,1.0,,1032.33,103.18,,04-27
1416,300633,开立医疗,0.03,58.19,,1.39,,1006.45,58.31,,04-27
1417,000150,宜华健康,0.11,-95.09,,1.92,,4730.52,-95.08,,04-27
1418,600149,*ST坊展,-0.01,-82.01,,-1.27,,-232.06,-81.99,,04-27
1419,002560,通达股份,0.01,-85.71,,0.31,,470.09,-54.27,,04-27
1420,603268,松发股份,0.08,-20.0,,1.2,,684.0,-23.55,,04-27
1421,000935,四川双马,-0.01,-50.0,,-0.15,,-402.76,-76.4,,04-27
1422,300044,赛为智能,0.05,73.5,,1.98,,1680.41,165.39,,04-27
1423,300049,福瑞股份,0.03,0.0,,0.58,,848.37,5.55,,04-27
1424,300066,三川智慧,0.02,-69.1,,1.46,,2156.0,-22.31,,04-27
1425,000985,大庆华科,0.13,2100.0,,3.18,,1706.66,2188.36,,04-27
1426,601006,大秦铁路,0.21,50.0,,3.46,,316120.06,53.87,,04-27
1427,300389,艾比森,0.04,-71.23,,1.31,,1284.27,-42.92,,04-27
1428,000555,神州信息,0.02,37.14,,0.4,,1849.0,43.93,,04-27
